"id","id_user","chat","bot_response","session_key","created_at","updated_at"
"229","161","hehehehe","Estimasi pengiriman 2–4 hari kerja.","2025-11-24","2025-12-16 16:04:15","2025-12-16 16:04:15"
"230","144","Ini ori gak?","Produk ready stock dan siap dikirim.","2025-12-10","2025-12-16 16:04:15","2025-12-16 16:04:15"
"231","254","gransi brp?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"232","264","Ini ori gak?","Terima kasih telah menghubungi kami.","2025-12-01","2025-12-16 16:04:15","2025-12-16 16:04:15"
"233","11","Ada promo gak?","Estimasi pengiriman 2–4 hari kerja.","2025-12-12","2025-12-16 16:04:15","2025-12-16 16:04:15"
"234","242","Berapa lama pengiriman?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-12-07","2025-12-16 16:04:15","2025-12-16 16:04:15"
"235","18","promo murah klik link","Produk ready stock dan siap dikirim.","2025-11-20","2025-12-16 16:04:15","2025-12-16 16:04:15"
"236","109","promo murah klik link","Produk ini original dan bergaransi resmi.","2025-12-04","2025-12-16 16:04:15","2025-12-16 16:04:15"
"237","129","Kirimnya lama gak?","Terima kasih telah menghubungi kami.","2025-12-02","2025-12-16 16:04:15","2025-12-16 16:04:15"
"238","142","Berapa lama pengiriman?","Produk ini original dan bergaransi resmi.","2025-11-30","2025-12-16 16:04:15","2025-12-16 16:04:15"
"239","256","stok msih ad?","Harga produk dapat dilihat di halaman produk.","2025-12-11","2025-12-16 16:04:15","2025-12-16 16:04:15"
"240","34","Ready kah?","Produk ready stock dan siap dikirim.","2025-12-07","2025-12-16 16:04:15","2025-12-16 16:04:15"
"241","88","123123 abc xyz","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-12","2025-12-16 16:04:15","2025-12-16 16:04:15"
"242","90","Produk ini bergaransi?","Harga produk dapat dilihat di halaman produk.","2025-12-07","2025-12-16 16:04:15","2025-12-16 16:04:15"
"243","152","Harganya berapa ya?","Saat ini tersedia promo terbatas.","2025-11-25","2025-12-16 16:04:15","2025-12-16 16:04:15"
"244","279","Ini ori gak?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-30","2025-12-16 16:04:15","2025-12-16 16:04:15"
"245","234","Garansi brp?","Estimasi pengiriman 2–4 hari kerja.","2025-12-03","2025-12-16 16:04:15","2025-12-16 16:04:15"
"246","152","zzzz zzz zzz","Maaf, saya belum memahami maksud Anda.","2025-12-03","2025-12-16 16:04:15","2025-12-16 16:04:15"
"247","99","ini orii gk?","Maaf, saya belum memahami maksud Anda.","2025-12-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"248","128","buy now limited offer","Saat ini tersedia promo terbatas.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"249","136","test test test","Produk ready stock dan siap dikirim.","2025-11-24","2025-12-16 16:04:15","2025-12-16 16:04:15"
"250","79","kok gitu ya wkwkwk","Maaf, saya belum memahami maksud Anda.","2025-12-03","2025-12-16 16:04:15","2025-12-16 16:04:15"
"251","170","brpa hrg prduk ni?","Harga produk dapat dilihat di halaman produk.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"252","172","diskon besar besaran!!!","Maaf, saya belum memahami maksud Anda.","2025-12-12","2025-12-16 16:04:15","2025-12-16 16:04:15"
"253","295","diskon besar besaran!!!","Maaf, saya belum memahami maksud Anda.","2025-12-10","2025-12-16 16:04:15","2025-12-16 16:04:15"
"254","15","zzzz zzz zzz","Maaf, saya belum memahami maksud Anda.","2025-11-18","2025-12-16 16:04:15","2025-12-16 16:04:15"
"255","269","kok gitu ya wkwkwk","Produk ini original dan bergaransi resmi.","2025-12-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"256","195","Ready kah?","Saat ini tersedia promo terbatas.","2025-11-18","2025-12-16 16:04:15","2025-12-16 16:04:15"
"257","34","diskon besar besaran!!!","Saat ini tersedia promo terbatas.","2025-12-06","2025-12-16 16:04:15","2025-12-16 16:04:15"
"258","38","promo murah klik link","Produk ini original dan bergaransi resmi.","2025-11-27","2025-12-16 16:04:15","2025-12-16 16:04:15"
"259","63","kok gitu ya wkwkwk","Produk ready stock dan siap dikirim.","2025-12-05","2025-12-16 16:04:15","2025-12-16 16:04:15"
"260","215","Harganya berapa ya?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-12-07","2025-12-16 16:04:15","2025-12-16 16:04:15"
"261","141","ini orii gk?","Harga produk dapat dilihat di halaman produk.","2025-11-23","2025-12-16 16:04:15","2025-12-16 16:04:15"
"262","108","Ada promo gak?","Estimasi pengiriman 2–4 hari kerja.","2025-12-09","2025-12-16 16:04:15","2025-12-16 16:04:15"
"263","260","Ini ori gak?","Saat ini tersedia promo terbatas.","2025-11-25","2025-12-16 16:04:15","2025-12-16 16:04:15"
"264","72","Berapa harga produk ini?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-12-05","2025-12-16 16:04:15","2025-12-16 16:04:15"
"265","227","Kirimnya lama gak?","Maaf, saya belum memahami maksud Anda.","2025-11-28","2025-12-16 16:04:15","2025-12-16 16:04:15"
"266","225","Apakah bisa COD?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-23","2025-12-16 16:04:15","2025-12-16 16:04:15"
"267","14","Produk ini bergaransi?","Estimasi pengiriman 2–4 hari kerja.","2025-11-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"268","144","Apakah ada diskon hari ini?","Terima kasih telah menghubungi kami.","2025-11-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"269","141","brpa hrg prduk ni?","Maaf, saya belum memahami maksud Anda.","2025-11-28","2025-12-16 16:04:15","2025-12-16 16:04:15"
"270","11","diskon besar besaran!!!","Estimasi pengiriman 2–4 hari kerja.","2025-12-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"271","38","kok gitu ya wkwkwk","Saat ini tersedia promo terbatas.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"272","70","Berapa harga produk ini?","Terima kasih telah menghubungi kami.","2025-11-21","2025-12-16 16:04:15","2025-12-16 16:04:15"
"273","98","Ada promo gak?","Harga produk dapat dilihat di halaman produk.","2025-12-13","2025-12-16 16:04:15","2025-12-16 16:04:15"
"274","172","gransi brp?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-11-24","2025-12-16 16:04:15","2025-12-16 16:04:15"
"275","286","Berapa harga produk ini?","Harga produk dapat dilihat di halaman produk.","2025-11-27","2025-12-16 16:04:15","2025-12-16 16:04:15"
"276","115","Apakah bisa COD?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-06","2025-12-16 16:04:15","2025-12-16 16:04:15"
"277","124","Produk ini bergaransi?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-02","2025-12-16 16:04:15","2025-12-16 16:04:15"
"278","233","Produk ini bergaransi?","Maaf, saya belum memahami maksud Anda.","2025-12-05","2025-12-16 16:04:15","2025-12-16 16:04:15"
"279","183","Produk ini original?","Maaf, saya belum memahami maksud Anda.","2025-12-03","2025-12-16 16:04:15","2025-12-16 16:04:15"
"280","214","saya mau tapi nggatau mau apa","Produk ready stock dan siap dikirim.","2025-11-19","2025-12-16 16:04:15","2025-12-16 16:04:15"
"281","74","Garansi brp?","Produk ini original dan bergaransi resmi.","2025-12-10","2025-12-16 16:04:15","2025-12-16 16:04:15"
"282","43","Ini ori gak?","Estimasi pengiriman 2–4 hari kerja.","2025-12-07","2025-12-16 16:04:15","2025-12-16 16:04:15"
"283","132","Kirimnya lama gak?","Produk ready stock dan siap dikirim.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"284","51","Ini ori gak?","Produk ready stock dan siap dikirim.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"285","187","stok msih ad?","Estimasi pengiriman 2–4 hari kerja.","2025-12-04","2025-12-16 16:04:15","2025-12-16 16:04:15"
"286","275","!!! ??? ###","Terima kasih telah menghubungi kami.","2025-12-15","2025-12-16 16:04:15","2025-12-16 16:04:15"
"287","202","brpa hrg prduk ni?","Produk ready stock dan siap dikirim.","2025-11-18","2025-12-16 16:04:15","2025-12-16 16:04:15"
"288","280","zzzz zzz zzz","Maaf, saya belum memahami maksud Anda.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"289","231","Garansi brp?","Maaf, saya belum memahami maksud Anda.","2025-12-09","2025-12-16 16:04:15","2025-12-16 16:04:15"
"290","147","Produk ini original?","Produk ini original dan bergaransi resmi.","2025-12-02","2025-12-16 16:04:15","2025-12-16 16:04:15"
"291","233","zzzz zzz zzz","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-02","2025-12-16 16:04:15","2025-12-16 16:04:15"
"292","113","!!! ??? ###","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-01","2025-12-16 16:04:15","2025-12-16 16:04:15"
"293","63","Harganya berapa ya?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-09","2025-12-16 16:04:15","2025-12-16 16:04:15"
"294","255","Produk ini original?","Saat ini tersedia promo terbatas.","2025-12-13","2025-12-16 16:04:15","2025-12-16 16:04:15"
"295","106","Kirimnya lama gak?","Produk ready stock dan siap dikirim.","2025-11-21","2025-12-16 16:04:15","2025-12-16 16:04:15"
"296","114","Ready kah?","Produk ready stock dan siap dikirim.","2025-12-01","2025-12-16 16:04:15","2025-12-16 16:04:15"
"297","296","Harganya berapa ya?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-11","2025-12-16 16:04:15","2025-12-16 16:04:15"
"298","67","Ready kah?","Produk ini original dan bergaransi resmi.","2025-11-25","2025-12-16 16:04:15","2025-12-16 16:04:15"
"299","259","test test test","Maaf, saya belum memahami maksud Anda.","2025-11-30","2025-12-16 16:04:15","2025-12-16 16:04:15"
"300","286","chat ini di auto ya?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-28","2025-12-16 16:04:15","2025-12-16 16:04:15"
"301","182","Produk ini bergaransi?","Produk ready stock dan siap dikirim.","2025-11-22","2025-12-16 16:04:15","2025-12-16 16:04:15"
"302","271","chat ini di auto ya?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"303","224","diskon besar besaran!!!","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-20","2025-12-16 16:04:15","2025-12-16 16:04:15"
"304","137","Kirimnya lama gak?","Produk ini original dan bergaransi resmi.","2025-12-12","2025-12-16 16:04:15","2025-12-16 16:04:15"
"305","195","Apakah bisa COD?","Produk ready stock dan siap dikirim.","2025-12-14","2025-12-16 16:04:15","2025-12-16 16:04:15"
"306","201","chat ini di auto ya?","Produk ready stock dan siap dikirim.","2025-11-23","2025-12-16 16:04:15","2025-12-16 16:04:15"
"307","93","!!! ??? ###","Produk ini original dan bergaransi resmi.","2025-12-07","2025-12-16 16:04:15","2025-12-16 16:04:15"
"308","30","buy now limited offer","Silakan jelaskan pertanyaan Anda lebih detail.","2025-12-10","2025-12-16 16:04:15","2025-12-16 16:04:15"
"309","151","chat ini di auto ya?","Saat ini tersedia promo terbatas.","2025-12-01","2025-12-16 16:04:15","2025-12-16 16:04:15"
"310","72","buy now limited offer","Terima kasih telah menghubungi kami.","2025-12-02","2025-12-16 16:04:15","2025-12-16 16:04:15"
"311","200","kirmn brp hr?","Produk ini original dan bergaransi resmi.","2025-11-30","2025-12-16 16:04:15","2025-12-16 16:04:15"
"312","272","Stok masih tersedia?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-11-18","2025-12-16 16:04:15","2025-12-16 16:04:15"
"313","118","Bisa cod?","Estimasi pengiriman 2–4 hari kerja.","2025-11-27","2025-12-16 16:04:15","2025-12-16 16:04:15"
"314","53","kirmn brp hr?","Maaf, saya belum memahami maksud Anda.","2025-12-15","2025-12-16 16:04:15","2025-12-16 16:04:15"
"315","168","asdasd qwerty","Estimasi pengiriman 2–4 hari kerja.","2025-11-24","2025-12-16 16:04:15","2025-12-16 16:04:15"
"316","200","Kirimnya lama gak?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-21","2025-12-16 16:04:15","2025-12-16 16:04:15"
"317","26","Kirimnya lama gak?","Terima kasih telah menghubungi kami.","2025-12-06","2025-12-16 16:04:15","2025-12-16 16:04:15"
"318","80","hehehehe","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"319","176","gransi brp?","Saat ini tersedia promo terbatas.","2025-12-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"320","88","Ini ori gak?","Maaf, saya belum memahami maksud Anda.","2025-12-11","2025-12-16 16:04:15","2025-12-16 16:04:15"
"321","165","Berapa lama pengiriman?","Produk ready stock dan siap dikirim.","2025-12-04","2025-12-16 16:04:15","2025-12-16 16:04:15"
"322","97","lorem ipsum dolor sit","Estimasi pengiriman 2–4 hari kerja.","2025-12-15","2025-12-16 16:04:15","2025-12-16 16:04:15"
"323","66","Harganya berapa ya?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"324","2","lorem ipsum dolor sit","Produk ini original dan bergaransi resmi.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"325","110","ini orii gk?","Produk ini original dan bergaransi resmi.","2025-11-28","2025-12-16 16:04:15","2025-12-16 16:04:15"
"326","226","hehehehe","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-29","2025-12-16 16:04:15","2025-12-16 16:04:15"
"327","185","diskon besar besaran!!!","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-23","2025-12-16 16:04:15","2025-12-16 16:04:15"
"328","123","123123 abc xyz","Terima kasih telah menghubungi kami.","2025-12-01","2025-12-16 16:04:15","2025-12-16 16:04:15"
"329","294","Produk ini original?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"330","271","promo murah klik link","Produk ini original dan bergaransi resmi.","2025-11-24","2025-12-16 16:04:15","2025-12-16 16:04:15"
"331","213","Bisa cod?","Maaf, saya belum memahami maksud Anda.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"332","80","kirmn brp hr?","Terima kasih telah menghubungi kami.","2025-12-10","2025-12-16 16:04:15","2025-12-16 16:04:15"
"333","107","lorem ipsum dolor sit","Produk ready stock dan siap dikirim.","2025-11-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"334","98","asdasd qwerty","Maaf, saya belum memahami maksud Anda.","2025-11-19","2025-12-16 16:04:15","2025-12-16 16:04:15"
"335","72","Cocok untuk pemula?","Produk ini original dan bergaransi resmi.","2025-11-22","2025-12-16 16:04:15","2025-12-16 16:04:15"
"336","257","brpa hrg prduk ni?","Harga produk dapat dilihat di halaman produk.","2025-12-08","2025-12-16 16:04:15","2025-12-16 16:04:15"
"337","213","Ada promo gak?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"338","86","Berapa lama pengiriman?","Produk ready stock dan siap dikirim.","2025-12-04","2025-12-16 16:04:15","2025-12-16 16:04:15"
"339","172","Cocok untuk pemula?","Produk ini original dan bergaransi resmi.","2025-12-12","2025-12-16 16:04:15","2025-12-16 16:04:15"
"340","285","lorem ipsum dolor sit","Silakan jelaskan pertanyaan Anda lebih detail.","2025-12-05","2025-12-16 16:04:15","2025-12-16 16:04:15"
"341","213","Berapa harga produk ini?","Harga produk dapat dilihat di halaman produk.","2025-11-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"342","57","zzzz zzz zzz","Maaf, saya belum memahami maksud Anda.","2025-12-09","2025-12-16 16:04:15","2025-12-16 16:04:15"
"343","238","stok msih ad?","Produk ready stock dan siap dikirim.","2025-11-30","2025-12-16 16:04:15","2025-12-16 16:04:15"
"344","214","!!! ??? ###","Maaf, saya belum memahami maksud Anda.","2025-11-29","2025-12-16 16:04:15","2025-12-16 16:04:15"
"345","76","promo murah klik link","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"346","267","Ready kah?","Estimasi pengiriman 2–4 hari kerja.","2025-11-23","2025-12-16 16:04:15","2025-12-16 16:04:15"
"347","183","saya mau tapi nggatau mau apa","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-05","2025-12-16 16:04:15","2025-12-16 16:04:15"
"348","236","diskon besar besaran!!!","Produk ini original dan bergaransi resmi.","2025-11-19","2025-12-16 16:04:15","2025-12-16 16:04:15"
"349","80","lorem ipsum dolor sit","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-13","2025-12-16 16:04:15","2025-12-16 16:04:15"
"350","103","Ready kah?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-24","2025-12-16 16:04:15","2025-12-16 16:04:15"
"351","283","Apakah bisa COD?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-11-19","2025-12-16 16:04:15","2025-12-16 16:04:15"
"352","214","hehehehe","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-15","2025-12-16 16:04:15","2025-12-16 16:04:15"
"353","283","diskon besar besaran!!!","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-27","2025-12-16 16:04:15","2025-12-16 16:04:15"
"354","273","Ready kah?","Saat ini tersedia promo terbatas.","2025-12-13","2025-12-16 16:04:15","2025-12-16 16:04:15"
"355","86","Ada promo gak?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-13","2025-12-16 16:04:15","2025-12-16 16:04:15"
"356","272","test test test","Produk ready stock dan siap dikirim.","2025-12-12","2025-12-16 16:04:15","2025-12-16 16:04:15"
"357","179","Bisa cod?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"358","142","Apakah ada diskon hari ini?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-25","2025-12-16 16:04:15","2025-12-16 16:04:15"
"359","150","kok gitu ya wkwkwk","Maaf, saya belum memahami maksud Anda.","2025-11-20","2025-12-16 16:04:15","2025-12-16 16:04:15"
"360","45","kirmn brp hr?","Maaf, saya belum memahami maksud Anda.","2025-12-05","2025-12-16 16:04:15","2025-12-16 16:04:15"
"361","37","Cocok untuk pemula?","Produk ready stock dan siap dikirim.","2025-12-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"362","172","promo murah klik link","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-01","2025-12-16 16:04:15","2025-12-16 16:04:15"
"363","272","Produk ini original?","Maaf, saya belum memahami maksud Anda.","2025-11-30","2025-12-16 16:04:15","2025-12-16 16:04:15"
"364","201","Bisa cod?","Terima kasih telah menghubungi kami.","2025-12-10","2025-12-16 16:04:15","2025-12-16 16:04:15"
"365","293","stok msih ad?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-25","2025-12-16 16:04:15","2025-12-16 16:04:15"
"366","174","buy now limited offer","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-10","2025-12-16 16:04:15","2025-12-16 16:04:15"
"367","54","123123 abc xyz","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-27","2025-12-16 16:04:15","2025-12-16 16:04:15"
"368","122","chat ini di auto ya?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-12","2025-12-16 16:04:15","2025-12-16 16:04:15"
"369","283","Produk ini bergaransi?","Terima kasih telah menghubungi kami.","2025-11-28","2025-12-16 16:04:15","2025-12-16 16:04:15"
"370","22","stok msih ad?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-19","2025-12-16 16:04:15","2025-12-16 16:04:15"
"371","217","gransi brp?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-06","2025-12-16 16:04:15","2025-12-16 16:04:15"
"372","61","hehehehe","Silakan cek deskripsi produk untuk informasi lengkap.","2025-11-25","2025-12-16 16:04:15","2025-12-16 16:04:15"
"373","282","!!! ??? ###","Estimasi pengiriman 2–4 hari kerja.","2025-12-06","2025-12-16 16:04:15","2025-12-16 16:04:15"
"374","83","hehehehe","Saat ini tersedia promo terbatas.","2025-11-24","2025-12-16 16:04:15","2025-12-16 16:04:15"
"375","172","Apakah bisa COD?","Produk ready stock dan siap dikirim.","2025-11-28","2025-12-16 16:04:15","2025-12-16 16:04:15"
"376","155","Apakah bisa COD?","Terima kasih telah menghubungi kami.","2025-12-10","2025-12-16 16:04:15","2025-12-16 16:04:15"
"377","165","asdasd qwerty","Saat ini tersedia promo terbatas.","2025-11-18","2025-12-16 16:04:15","2025-12-16 16:04:15"
"378","208","Apakah ada diskon hari ini?","Estimasi pengiriman 2–4 hari kerja.","2025-12-04","2025-12-16 16:04:15","2025-12-16 16:04:15"
"379","129","Ready kah?","Produk ini original dan bergaransi resmi.","2025-12-13","2025-12-16 16:04:15","2025-12-16 16:04:15"
"380","256","Ada promo gak?","Produk ini original dan bergaransi resmi.","2025-12-04","2025-12-16 16:04:15","2025-12-16 16:04:15"
"381","292","Berapa lama pengiriman?","Maaf, saya belum memahami maksud Anda.","2025-11-29","2025-12-16 16:04:15","2025-12-16 16:04:15"
"382","96","saya mau tapi nggatau mau apa","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-25","2025-12-16 16:04:15","2025-12-16 16:04:15"
"383","64","Ada promo gak?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-20","2025-12-16 16:04:15","2025-12-16 16:04:15"
"384","76","123123 abc xyz","Silakan cek deskripsi produk untuk informasi lengkap.","2025-11-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"385","215","Garansi brp?","Estimasi pengiriman 2–4 hari kerja.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"386","131","Stok masih tersedia?","Terima kasih telah menghubungi kami.","2025-12-13","2025-12-16 16:04:15","2025-12-16 16:04:15"
"387","48","Harganya berapa ya?","Maaf, saya belum memahami maksud Anda.","2025-11-30","2025-12-16 16:04:15","2025-12-16 16:04:15"
"388","88","Produk ini bergaransi?","Maaf, saya belum memahami maksud Anda.","2025-12-05","2025-12-16 16:04:15","2025-12-16 16:04:15"
"389","300","Ada promo gak?","Harga produk dapat dilihat di halaman produk.","2025-12-01","2025-12-16 16:04:15","2025-12-16 16:04:15"
"390","30","gransi brp?","Harga produk dapat dilihat di halaman produk.","2025-11-30","2025-12-16 16:04:15","2025-12-16 16:04:15"
"391","78","Berapa lama pengiriman?","Terima kasih telah menghubungi kami.","2025-11-19","2025-12-16 16:04:15","2025-12-16 16:04:15"
"392","36","Cocok untuk pemula?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-12-08","2025-12-16 16:04:15","2025-12-16 16:04:15"
"393","128","ini orii gk?","Terima kasih telah menghubungi kami.","2025-11-23","2025-12-16 16:04:15","2025-12-16 16:04:15"
"394","132","Apakah ada diskon hari ini?","Saat ini tersedia promo terbatas.","2025-11-22","2025-12-16 16:04:15","2025-12-16 16:04:15"
"395","204","Apakah ada diskon hari ini?","Produk ini original dan bergaransi resmi.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"396","50","chat ini di auto ya?","Terima kasih telah menghubungi kami.","2025-12-01","2025-12-16 16:04:15","2025-12-16 16:04:15"
"397","224","Garansi brp?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-15","2025-12-16 16:04:15","2025-12-16 16:04:15"
"398","226","diskon besar besaran!!!","Silakan jelaskan pertanyaan Anda lebih detail.","2025-12-08","2025-12-16 16:04:15","2025-12-16 16:04:15"
"399","289","Berapa lama pengiriman?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-11-21","2025-12-16 16:04:15","2025-12-16 16:04:15"
"400","297","ini orii gk?","Terima kasih telah menghubungi kami.","2025-12-02","2025-12-16 16:04:15","2025-12-16 16:04:15"
"401","173","saya mau tapi nggatau mau apa","Silakan cek deskripsi produk untuk informasi lengkap.","2025-11-30","2025-12-16 16:04:15","2025-12-16 16:04:15"
"402","229","kirmn brp hr?","Produk ready stock dan siap dikirim.","2025-12-11","2025-12-16 16:04:15","2025-12-16 16:04:15"
"403","283","Harganya berapa ya?","Saat ini tersedia promo terbatas.","2025-12-13","2025-12-16 16:04:15","2025-12-16 16:04:15"
"404","163","diskon besar besaran!!!","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"405","123","Apakah ada diskon hari ini?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-06","2025-12-16 16:04:15","2025-12-16 16:04:15"
"406","171","saya mau tapi nggatau mau apa","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-10","2025-12-16 16:04:15","2025-12-16 16:04:15"
"407","108","diskon besar besaran!!!","Maaf, saya belum memahami maksud Anda.","2025-12-09","2025-12-16 16:04:15","2025-12-16 16:04:15"
"408","70","Apakah bisa COD?","Produk ready stock dan siap dikirim.","2025-11-20","2025-12-16 16:04:15","2025-12-16 16:04:15"
"409","106","promo murah klik link","Estimasi pengiriman 2–4 hari kerja.","2025-12-12","2025-12-16 16:04:15","2025-12-16 16:04:15"
"410","136","Kirimnya lama gak?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-30","2025-12-16 16:04:15","2025-12-16 16:04:15"
"411","154","asdasd qwerty","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-07","2025-12-16 16:04:15","2025-12-16 16:04:15"
"412","145","Ini ori gak?","Terima kasih telah menghubungi kami.","2025-12-11","2025-12-16 16:04:15","2025-12-16 16:04:15"
"413","43","asdasd qwerty","Estimasi pengiriman 2–4 hari kerja.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"414","14","Ada promo gak?","Terima kasih telah menghubungi kami.","2025-12-10","2025-12-16 16:04:15","2025-12-16 16:04:15"
"415","56","Stok masih tersedia?","Saat ini tersedia promo terbatas.","2025-12-14","2025-12-16 16:04:15","2025-12-16 16:04:15"
"416","31","promo murah klik link","Harga produk dapat dilihat di halaman produk.","2025-11-28","2025-12-16 16:04:15","2025-12-16 16:04:15"
"417","82","Produk ini original?","Saat ini tersedia promo terbatas.","2025-12-05","2025-12-16 16:04:15","2025-12-16 16:04:15"
"418","41","Ready kah?","Estimasi pengiriman 2–4 hari kerja.","2025-11-20","2025-12-16 16:04:15","2025-12-16 16:04:15"
"419","196","gransi brp?","Estimasi pengiriman 2–4 hari kerja.","2025-12-14","2025-12-16 16:04:15","2025-12-16 16:04:15"
"420","32","Ada promo gak?","Maaf, saya belum memahami maksud Anda.","2025-12-04","2025-12-16 16:04:15","2025-12-16 16:04:15"
"421","40","Cocok untuk pemula?","Harga produk dapat dilihat di halaman produk.","2025-11-22","2025-12-16 16:04:15","2025-12-16 16:04:15"
"422","76","asdasd qwerty","Saat ini tersedia promo terbatas.","2025-11-27","2025-12-16 16:04:15","2025-12-16 16:04:15"
"423","34","Berapa harga produk ini?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-24","2025-12-16 16:04:15","2025-12-16 16:04:15"
"424","264","Kirimnya lama gak?","Maaf, saya belum memahami maksud Anda.","2025-12-13","2025-12-16 16:04:15","2025-12-16 16:04:15"
"425","29","Stok masih tersedia?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-12-01","2025-12-16 16:04:15","2025-12-16 16:04:15"
"426","266","asdasd qwerty","Estimasi pengiriman 2–4 hari kerja.","2025-12-01","2025-12-16 16:04:15","2025-12-16 16:04:15"
"427","94","gransi brp?","Estimasi pengiriman 2–4 hari kerja.","2025-12-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"428","91","Bisa cod?","Harga produk dapat dilihat di halaman produk.","2025-12-13","2025-12-16 16:04:15","2025-12-16 16:04:15"
